ID,IKZ COST,NAME,ELEMENT,TYPE,SUBTYPE_1,SUBTYPE_2,SUBTYPE_3,GATE_PWR,ATK,HP,PLUS_ATK,REF_IP,REF_ID,REF_IP2,REF_ID2,RARITY,ILLUSTRATOR,E_1,E_1_TEXT,E_2,E_2_TEXT,F_TEXT,DEFINITION_TEXT,RULING_TEXT,STAMP,IMG,ALT_IMG,ROW_KEY,SOURCE_RELEASE,SOURCE_ENTRY_ID,SETS,IMAGE_URL,FIELD_SOURCE,MISSING_ALPHA_FIELDS,REVIEW_STATUS
STT02-013,5,Mizuki,Water,Entity,Wavecaller,,,2,3,4,,,9195,,,SR,Pandart Studio,On Play,"Look at the top 3 cards of your deck, reaveal up to 1 WaterElementIcon type card with a cost of 2 or less and add it to your hand, then bottom deck the rest in any order. You may play the card in the Alley if it is an entity card.",,,,,,Alpha,https://static-content.azuki.com/tcg/card_art/STT02-013ASN_Mizuki_E_SR_die.jpg,,azuki_tcg_official_gallery:STT02-013ASN_Mizuki_E_SR_die,alpha_master_sheet_crosswalk,STT02-013ASN_Mizuki_E_SR_die,Alpha,https://static-content.azuki.com/tcg/card_art/STT02-013ASN_Mizuki_E_SR_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,SUBTYPE_2; SUBTYPE_3; PLUS_ATK; REF_IP; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,sheet_sourced
STT02-013,5,Mizuki,Water,Entity,Wavecaller,,,2,3,4,,,9195,,,SR,Pandart Studio,On Play,"Look at the top 3 cards of your deck, reaveal up to 1 WaterElementIcon type card with a cost of 2 or less and add it to your hand, then bottom deck the rest in any order. You may play the card in the Alley if it is an entity card.",,,,,,Alpha,https://static-content.azuki.com/tcg/card_art/STT02-013A_Mizuki_E_SR_die.jpg,,azuki_tcg_official_gallery:STT02-013A_Mizuki_E_SR_die,alpha_master_sheet_crosswalk,STT02-013A_Mizuki_E_SR_die,Alpha,https://static-content.azuki.com/tcg/card_art/STT02-013A_Mizuki_E_SR_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,SUBTYPE_2; SUBTYPE_3; PLUS_ATK; REF_IP; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,sheet_sourced
STT02-014,1,Chilling Water,Water,Spell,Subzero,,,,,,,,,,,C,Soysauce,Main,"Choose an entity with a cost of 2 or less in your opponent's Garden; until the start of your next turn, it is Frozen.",,,,Frozen,Spell,Alpha,https://static-content.azuki.com/tcg/card_art/S1-STT02-014_Chilling-Water_S_C_die.jpg,,azuki_tcg_official_gallery:S1-STT02-014_Chilling-Water_S_C_die,alpha_master_sheet_crosswalk,S1-STT02-014_Chilling-Water_S_C_die,Starter Deck 2,https://static-content.azuki.com/tcg/card_art/S1-STT02-014_Chilling-Water_S_C_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,SUBTYPE_2; SUBTYPE_3; GATE_PWR; ATK; HP; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; ALT_IMG,sheet_sourced
STT02-015,2,Commune with Water,Water,Spell,Watercrafting,,,,,,,Elementals,16797,,,UC,Azuki Art Team,Response,Return an entity with a cost of 3 or less in any Garden to its owner's hand.,,,,,Response,Alpha,https://static-content.azuki.com/tcg/card_art/S1-STT02-015_Commune-with-Water_S_UC_die.jpg,,azuki_tcg_official_gallery:S1-STT02-015_Commune-with-Water_S_UC_die,alpha_master_sheet_crosswalk,S1-STT02-015_Commune-with-Water_S_UC_die,Starter Deck 2,https://static-content.azuki.com/tcg/card_art/S1-STT02-015_Commune-with-Water_S_UC_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,SUBTYPE_2; SUBTYPE_3; GATE_PWR; ATK; HP; PLUS_ATK; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; ALT_IMG,sheet_sourced
STT02-016,1,Water Orb,Water,Spell,Driftward,Orb,,,,,,,,,,R,Volta,Response,Discard 1: Reduce a leader's or an entity's attack by 2 until the end of the turn.,,,,,Response,Alpha,https://static-content.azuki.com/tcg/card_art/S1-STT02-016_Water-Orb_S_R_die.jpg,,azuki_tcg_official_gallery:S1-STT02-016_Water-Orb_S_R_die,alpha_master_sheet_crosswalk,S1-STT02-016_Water-Orb_S_R_die,Starter Deck 2,https://static-content.azuki.com/tcg/card_art/S1-STT02-016_Water-Orb_S_R_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,SUBTYPE_3; GATE_PWR; ATK; HP; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; ALT_IMG,sheet_sourced
STT02-017,6,Shao's Perseverance,Water,Spell,Watercrafting,Shao,,,,,,Azuki,187,,,SR,Pandart Studio,Main,"If your leader is Shao, return all entities with a cost of 6 or less in your opponent's Garden to their owner's hand.",,,,,Spell,Alpha,https://static-content.azuki.com/tcg/card_art/S1-STT02-017_Shaos-Perseverance_S_SR_die.jpg,,azuki_tcg_official_gallery:S1-STT02-017_Shaos-Perseverance_S_SR_die,alpha_master_sheet_crosswalk,S1-STT02-017_Shaos-Perseverance_S_SR_die,Starter Deck 2,https://static-content.azuki.com/tcg/card_art/S1-STT02-017_Shaos-Perseverance_S_SR_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,SUBTYPE_3; GATE_PWR; ATK; HP; PLUS_ATK; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; ALT_IMG,sheet_sourced
STT02-017,6,Shao's Perseverance,Water,Spell,Watercrafting,Shao,,,,,,Azuki,187,,,SR,Pandart Studio,Main,"If your leader is Shao, return all entities with a cost of 6 or less in your opponent's Garden to their owner's hand.",,,,,Spell,Alpha,https://static-content.azuki.com/tcg/card_art/STT02-017A_Shaos-Perseverance_S_SR_die.jpg,,azuki_tcg_official_gallery:STT02-017A_Shaos-Perseverance_S_SR_die,alpha_master_sheet_crosswalk,STT02-017A_Shaos-Perseverance_S_SR_die,Alpha,https://static-content.azuki.com/tcg/card_art/STT02-017A_Shaos-Perseverance_S_SR_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,SUBTYPE_3; GATE_PWR; ATK; HP; PLUS_ATK; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; ALT_IMG,sheet_sourced
STT03-001,,Bobu,Earth,Leader,Bobu,Brewmaster,Stonemend,,,20,,,,,,L ★,steamboy,Once/Turn; Main,"*Pay 1 IKZ*: Until the start of your next turn, the first time an (Earth) entity in your Garden or Alley is destroyed or sacrificed, you may heal 1 to your leader.",,,,,,Booster,https://static-content.azuki.com/tcg/card_art/S1-STT03-001A_Bobu_L_L_die.jpg,,azuki_tcg_official_gallery:S1-STT03-001A_Bobu_L_L_die,official_gallery_completion,S1-STT03-001A_Bobu_L_L_die,Booster,https://static-content.azuki.com/tcg/card_art/S1-STT03-001A_Bobu_L_L_die.jpg,official_gallery_api; image_view_illustrator,IKZ COST; GATE_PWR; ATK; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,image_credit_read
STT03-001,,Bobu,Earth,Leader,Bobu,Brewmaster,Stonemend,,,20,,,,,,L,Pandart Studio,Once/Turn; Main,"*Pay 1 IKZ*: Until the start of your next turn, the first time an (Earth) entity in your Garden or Alley is destroyed or sacrificed, you may heal 1 to your leader.",,,,,,Starter Deck 3,https://static-content.azuki.com/tcg/card_art/S1-STT03-001_Bobu_L_L_die.jpg,,azuki_tcg_official_gallery:S1-STT03-001_Bobu_L_L_die,official_gallery_completion,S1-STT03-001_Bobu_L_L_die,Starter Deck 3,https://static-content.azuki.com/tcg/card_art/S1-STT03-001_Bobu_L_L_die.jpg,official_gallery_api; image_view_illustrator,IKZ COST; GATE_PWR; ATK; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,image_credit_read
STT03-002,,Stonehaven Gate,Earth,Gate,Gate,,,,,,,,,,,G ★,Angélo Sung,Defender,"TAP: Portal an untapped entity from the Alley into the Garden, then you may give an entity in your Garden with base health that's equal to or less than the (Gate Power) of the portaled entity ""Defender"" (If this card is in the Garden, you may tap it to redirect an attack to this card) until the start of your next turn.",,,,Defender,Gate,Booster,https://static-content.azuki.com/tcg/card_art/S1-STT03-002A_Stonehaven-Gate_G_G_die.jpg,,azuki_tcg_official_gallery:S1-STT03-002A_Stonehaven-Gate_G_G_die,official_gallery_completion,S1-STT03-002A_Stonehaven-Gate_G_G_die,Booster,https://static-content.azuki.com/tcg/card_art/S1-STT03-002A_Stonehaven-Gate_G_G_die.jpg,official_gallery_api; image_view_illustrator,IKZ COST; SUBTYPE_2; SUBTYPE_3; GATE_PWR; ATK; HP; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; ALT_IMG,image_credit_read
STT03-002,,Stonehaven Gate,Earth,Gate,Gate,,,,,,,,,,,G,Angélo Sung,Defender,"TAP: Portal an untapped entity from the Alley into the Garden, then you may give an entity in your Garden with base health that's equal to or less than the (Gate Power) of the portaled entity ""Defender"" (If this card is in the Garden, you may tap it to redirect an attack to this card) until the start of your next turn.",,,,Defender,Gate,Starter Deck 3,https://static-content.azuki.com/tcg/card_art/S1-STT03-002_Stonehaven-Gate_G_G_die.jpg,,azuki_tcg_official_gallery:S1-STT03-002_Stonehaven-Gate_G_G_die,official_gallery_completion,S1-STT03-002_Stonehaven-Gate_G_G_die,Starter Deck 3,https://static-content.azuki.com/tcg/card_art/S1-STT03-002_Stonehaven-Gate_G_G_die.jpg,official_gallery_api; image_view_illustrator,IKZ COST; SUBTYPE_2; SUBTYPE_3; GATE_PWR; ATK; HP; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; ALT_IMG,image_credit_read
STT03-003,1,Koyama Farm Potter,Earth,Entity,Artisan,Dusttracker,,1,1,1,,,,,,C,Twisted Hand Studio,On Play,"Look at the top 5 cards of your deck, you may reveal up to 1 (Verdant) subtype card and add it to your hand, then bottom deck the rest in any order.",,,,,,Starter Deck 3,https://static-content.azuki.com/tcg/card_art/S1-STT03-003_Koyama-Farm-Potter_E_C_die.jpg,,azuki_tcg_official_gallery:S1-STT03-003_Koyama-Farm-Potter_E_C_die,official_gallery_completion,S1-STT03-003_Koyama-Farm-Potter_E_C_die,Starter Deck 3,https://static-content.azuki.com/tcg/card_art/S1-STT03-003_Koyama-Farm-Potter_E_C_die.jpg,official_gallery_api; image_view_illustrator,SUBTYPE_3; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,image_credit_read
STT03-004,1,Sloth Scarecrow,Earth,Entity,Earthwarden,Stonemend,,0,0,1,,,,,,C,Twisted Hand Studio,,"Defender (If this card is in the Garden, you may tap it to redirect an attack to this card)",Main,You may sacrifice this card: Heal 1 to your leader.,,Defender,,Starter Deck 3,https://static-content.azuki.com/tcg/card_art/S1-STT03-004_Sloth-Scarecrow_E_C_die.jpg,,azuki_tcg_official_gallery:S1-STT03-004_Sloth-Scarecrow_E_C_die,official_gallery_completion,S1-STT03-004_Sloth-Scarecrow_E_C_die,Starter Deck 3,https://static-content.azuki.com/tcg/card_art/S1-STT03-004_Sloth-Scarecrow_E_C_die.jpg,official_gallery_api; image_view_illustrator,SUBTYPE_3; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_1; F_TEXT; RULING_TEXT; ALT_IMG,image_credit_read
STT03-005,2,Wobbly Cabbage Cart,Earth,Entity,Earthfury,,,1,0,1,,,,,,C,Twisted Hand Studio,When Destroyed,You may destroy an entity with 1 health in your opponent's Garden.,,,,,,Starter Deck 3,https://static-content.azuki.com/tcg/card_art/S1-STT03-005_Wobbly-Cabbage-Cart_E_C_die.jpg,,azuki_tcg_official_gallery:S1-STT03-005_Wobbly-Cabbage-Cart_E_C_die,official_gallery_completion,S1-STT03-005_Wobbly-Cabbage-Cart_E_C_die,Starter Deck 3,https://static-content.azuki.com/tcg/card_art/S1-STT03-005_Wobbly-Cabbage-Cart_E_C_die.jpg,official_gallery_api; image_view_illustrator,SUBTYPE_2; SUBTYPE_3; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,image_credit_read
STT03-006,2,Cactus Farmer,Earth,Entity,Earthwarden,,,1,2,1,,,,,,UC,Twisted Hand Studio,When Destroyed,"Draw 1, then discard 1.",,,,,,Starter Deck 3,https://static-content.azuki.com/tcg/card_art/S1-STT03-006_Cactus-Farmer_E_UC_die.jpg,,azuki_tcg_official_gallery:S1-STT03-006_Cactus-Farmer_E_UC_die,official_gallery_completion,S1-STT03-006_Cactus-Farmer_E_UC_die,Starter Deck 3,https://static-content.azuki.com/tcg/card_art/S1-STT03-006_Cactus-Farmer_E_UC_die.jpg,official_gallery_api; image_view_illustrator,SUBTYPE_2; SUBTYPE_3; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,image_credit_read
STT03-007,3,Koyama Farm Caretaker,Earth,Entity,Farmer,Verdant,,0,1,1,,,,,,R,Twisted Hand Studio,In Garden Only Ability,Treat this card also as an IKZ card.,,(This ability is not affected by Cooldown),,,,Starter Deck 3,https://static-content.azuki.com/tcg/card_art/S1-STT03-007_Koyama-Farm-Caretaker_E_R_die.jpg,,azuki_tcg_official_gallery:S1-STT03-007_Koyama-Farm-Caretaker_E_R_die,official_gallery_completion,S1-STT03-007_Koyama-Farm-Caretaker_E_R_die,Starter Deck 3,https://static-content.azuki.com/tcg/card_art/S1-STT03-007_Koyama-Farm-Caretaker_E_R_die.jpg,official_gallery_api; image_view_illustrator,SUBTYPE_3; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,image_credit_read
STT03-008,3,Midnight Courier,Neutral,Entity,Strider,,,1,2,2,,,,,,C,Kilo,,,,,,,,Starter Deck 3,https://static-content.azuki.com/tcg/card_art/S1-STT03-008_Midnight-Courier_E_C_die.jpg,,azuki_tcg_official_gallery:S1-STT03-008_Midnight-Courier_E_C_die,official_gallery_completion,S1-STT03-008_Midnight-Courier_E_C_die,Starter Deck 3,https://static-content.azuki.com/tcg/card_art/S1-STT03-008_Midnight-Courier_E_C_die.jpg,official_gallery_api; image_view_illustrator,SUBTYPE_2; SUBTYPE_3; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_1; E_1_TEXT; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,image_credit_read
STT03-009,4,Warding Totem,Earth,Entity,Earthwarden,Statue,Verdant,2,0,2,,,,,,UC,Twisted Hand Studio,,"""Defender"" (If this card is in the Garden, you may tap it to redirect an attack to this card)",On Play,Add 1 IKZ from your IKZ pile to your IKZ area; the IKZ enters the field tapped.,,Defender,,Starter Deck 3,https://static-content.azuki.com/tcg/card_art/S1-STT03-009_Warding-Totem_E_UC_die.jpg,,azuki_tcg_official_gallery:S1-STT03-009_Warding-Totem_E_UC_die,official_gallery_completion,S1-STT03-009_Warding-Totem_E_UC_die,Starter Deck 3,https://static-content.azuki.com/tcg/card_art/S1-STT03-009_Warding-Totem_E_UC_die.jpg,official_gallery_api; image_view_illustrator,PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_1; F_TEXT; RULING_TEXT; ALT_IMG,image_credit_read
STT03-010,4,Shroommancer,Earth,Entity,Stonemend,,,2,2,2,,,,,,C,Twisted Hand Studio,Once/Turn,"Whenever this card attacks and destroys an entity in your opponent's Garden, you may heal 1 to your leader.",,,,,,Starter Deck 3,https://static-content.azuki.com/tcg/card_art/S1-STT03-010_Shroommancer_E_C_die.jpg,,azuki_tcg_official_gallery:S1-STT03-010_Shroommancer_E_C_die,official_gallery_completion,S1-STT03-010_Shroommancer_E_C_die,Starter Deck 3,https://static-content.azuki.com/tcg/card_art/S1-STT03-010_Shroommancer_E_C_die.jpg,official_gallery_api; image_view_illustrator,SUBTYPE_2; SUBTYPE_3; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,image_credit_read
STT03-011,5,Koyama Farm Plowman,Earth,Entity,Earthwarden,Farmer,Obsidian,3,2,3,,,,,,C,Twisted Hand Studio,On Play,"If this card is played in the Garden, you may destroy an entity with a base health of 2 or less in your opponent's Garden.",,,,,,Starter Deck 3,https://static-content.azuki.com/tcg/card_art/S1-STT03-011_Koyama-Farm-Plowman_E_C_die.jpg,,azuki_tcg_official_gallery:S1-STT03-011_Koyama-Farm-Plowman_E_C_die,official_gallery_completion,S1-STT03-011_Koyama-Farm-Plowman_E_C_die,Starter Deck 3,https://static-content.azuki.com/tcg/card_art/S1-STT03-011_Koyama-Farm-Plowman_E_C_die.jpg,official_gallery_api; image_view_illustrator,PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,image_credit_read
STT03-012,6,Miharu of the White Bloom,Earth,Entity,Stonemend,Verdant,,3,3,3,,,,,,SR,Twisted Hand Studio,On Play,You may play an entity with a cost of 2 or less from your hand into your Garden.,In Garden Only Ability; Once/Turn,"On your opponent's turn, whenever another entity in your Garden or this entity is destroyed, you may heal 2 to your leader.",,,,Starter Deck 3,https://static-content.azuki.com/tcg/card_art/S1-STT03-012_Miharu-of-the-White-Bloom_E_SR_die.jpg,,azuki_tcg_official_gallery:S1-STT03-012_Miharu-of-the-White-Bloom_E_SR_die,official_gallery_completion,S1-STT03-012_Miharu-of-the-White-Bloom_E_SR_die,Starter Deck 3,https://static-content.azuki.com/tcg/card_art/S1-STT03-012_Miharu-of-the-White-Bloom_E_SR_die.jpg,official_gallery_api; image_view_illustrator,SUBTYPE_3; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,image_credit_read
STT03-013,7,Stone Masked Ancient,Earth,Entity,Obsidian,Sandstrider,,3,3,6,,,,,,SR ★,Twisted Hand Studio,In Garden Only Ability,"""Taunt"" (When tapped, opponents can only attack entities with ""Taunt"")",,"When this card enters the Garden, you may tap it.",,Taunt,,Booster,https://static-content.azuki.com/tcg/card_art/S1-STT03-013A_Stone-Masked-Ancient_E_SR_die.jpg,,azuki_tcg_official_gallery:S1-STT03-013A_Stone-Masked-Ancient_E_SR_die,official_gallery_completion,S1-STT03-013A_Stone-Masked-Ancient_E_SR_die,Booster,https://static-content.azuki.com/tcg/card_art/S1-STT03-013A_Stone-Masked-Ancient_E_SR_die.jpg,official_gallery_api; image_view_illustrator,SUBTYPE_3; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; F_TEXT; RULING_TEXT; ALT_IMG,image_credit_read
STT03-013,7,Stone Masked Ancient,Earth,Entity,Obsidian,Sandstrider,,3,3,6,,,,,,SR,Twisted Hand Studio,In Garden Only Ability,"""Taunt"" (When tapped, opponents can only attack entities with ""Taunt"")",,"When this card enters the Garden, you may tap it.",,Taunt,,Starter Deck 3,https://static-content.azuki.com/tcg/card_art/S1-STT03-013_Stone-Masked-Ancient_E_SR_die.jpg,,azuki_tcg_official_gallery:S1-STT03-013_Stone-Masked-Ancient_E_SR_die,official_gallery_completion,S1-STT03-013_Stone-Masked-Ancient_E_SR_die,Starter Deck 3,https://static-content.azuki.com/tcg/card_art/S1-STT03-013_Stone-Masked-Ancient_E_SR_die.jpg,official_gallery_api; image_view_illustrator,SUBTYPE_3; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; F_TEXT; RULING_TEXT; ALT_IMG,image_credit_read
STT03-014,8,Sandcoil Python,Earth,Entity,Rootbane,Sandstrider,Verdant,4,6,6,,,,,,UC,Twisted Hand Studio,On Play,"All entities in your opponent's Garden with a base attack of 3 or less become ""Rooted"" (cannot attack until the start of your next turn).",,,,Rooted,,Starter Deck 3,https://static-content.azuki.com/tcg/card_art/S1-STT03-014_Sandcoil-Python_E_UC_die.jpg,,azuki_tcg_official_gallery:S1-STT03-014_Sandcoil-Python_E_UC_die,official_gallery_completion,S1-STT03-014_Sandcoil-Python_E_UC_die,Starter Deck 3,https://static-content.azuki.com/tcg/card_art/S1-STT03-014_Sandcoil-Python_E_UC_die.jpg,official_gallery_api; image_view_illustrator,PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; RULING_TEXT; ALT_IMG,image_credit_read
STT03-015,4,Jar of Beans,Earth,Spell,Stonemend,,,,,,,,,,,UC,Twisted Hand Studio,Main,"Heal 3 to your leader. If you have 7 or more IKZ in your IKZ area, heal 5 instead.",,,,,Spell,Starter Deck 3,https://static-content.azuki.com/tcg/card_art/S1-STT03-015_Jar-of-Beans_S_UC_die.jpg,,azuki_tcg_official_gallery:S1-STT03-015_Jar-of-Beans_S_UC_die,official_gallery_completion,S1-STT03-015_Jar-of-Beans_S_UC_die,Starter Deck 3,https://static-content.azuki.com/tcg/card_art/S1-STT03-015_Jar-of-Beans_S_UC_die.jpg,official_gallery_api; image_view_illustrator,SUBTYPE_2; SUBTYPE_3; GATE_PWR; ATK; HP; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; ALT_IMG,image_credit_read
STT03-016,5,Quicksand,Earth,Spell,Earthfury,,,,,,,,,,,R,Twisted Hand Studio,Main,Destroy all entities with 2 health or less in your opponent's Garden.,,,,,Spell,Starter Deck 3,https://static-content.azuki.com/tcg/card_art/S1-STT03-016_Quicksand_S_R_die.jpg,,azuki_tcg_official_gallery:S1-STT03-016_Quicksand_S_R_die,official_gallery_completion,S1-STT03-016_Quicksand_S_R_die,Starter Deck 3,https://static-content.azuki.com/tcg/card_art/S1-STT03-016_Quicksand_S_R_die.jpg,official_gallery_api; image_view_illustrator,SUBTYPE_2; SUBTYPE_3; GATE_PWR; ATK; HP; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; ALT_IMG,image_credit_read
STT03-017,3,Sprout of Fortune,Earth,Spell,Verdant,,,,,,,,,,,C,Twisted Hand Studio,Main,"Choose 1:
Add 1 IKZ from your IKZ pile to your IKZ area; the IKZ enters the field tapped. Then, heal up to 1 to your leader. 
or
Draw 1.",,,,,Spell,Starter Deck 3,https://static-content.azuki.com/tcg/card_art/S1-STT03-017_Sprout-of-Fortune_S_C_die.jpg,,azuki_tcg_official_gallery:S1-STT03-017_Sprout-of-Fortune_S_C_die,official_gallery_completion,S1-STT03-017_Sprout-of-Fortune_S_C_die,Starter Deck 3,https://static-content.azuki.com/tcg/card_art/S1-STT03-017_Sprout-of-Fortune_S_C_die.jpg,official_gallery_api; image_view_illustrator,SUBTYPE_2; SUBTYPE_3; GATE_PWR; ATK; HP; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; ALT_IMG,image_credit_read
STT04-001,,Zero,Fire,Leader,Black Jade,Scorchweaver,,,,20,,,,,,L ★★,,Once/Turn; Main,"Deal 1 damage to this card: Deal 1 damage to an entity in your Garden or Alley, then give that entity +1 attack until the end of the turn.",,,,,,Booster,https://static-content.azuki.com/tcg/card_art/S1-STT04-001AC_Zero_L_L-AAC_die.jpg,,azuki_tcg_official_gallery:S1-STT04-001AC_Zero_L_L-AAC_die,official_gallery_completion,S1-STT04-001AC_Zero_L_L-AAC_die,Booster,https://static-content.azuki.com/tcg/card_art/S1-STT04-001AC_Zero_L_L-AAC_die.jpg,official_gallery_api,IKZ COST; SUBTYPE_3; GATE_PWR; ATK; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; ILLUSTRATOR; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,needs_image_credit_review
STT04-001,,Zero,Fire,Leader,Black Jade,Scorchweaver,,,,20,,,,,,L ★,,Once/Turn; Main,"Deal 1 damage to this card: Deal 1 damage to an entity in your Garden or Alley, then give that entity +1 attack until the end of the turn.",,,,,,Booster,https://static-content.azuki.com/tcg/card_art/S1-STT04-001A_Zero_L_L_die.jpg,,azuki_tcg_official_gallery:S1-STT04-001A_Zero_L_L_die,official_gallery_completion,S1-STT04-001A_Zero_L_L_die,Booster,https://static-content.azuki.com/tcg/card_art/S1-STT04-001A_Zero_L_L_die.jpg,official_gallery_api,IKZ COST; SUBTYPE_3; GATE_PWR; ATK; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; ILLUSTRATOR; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,needs_image_credit_review
STT04-001,,Zero,Fire,Leader,Black Jade,Scorchweaver,,,,20,,,,,,L,Pandart Studio,Once/Turn; Main,"Deal 1 damage to this card: Deal 1 damage to an entity in your Garden or Alley, then give that entity +1 attack until the end of the turn.",,,,,,Starter Deck 4,https://static-content.azuki.com/tcg/card_art/S1-STT04-001_Zero_L_L_die.jpg,,azuki_tcg_official_gallery:S1-STT04-001_Zero_L_L_die,official_gallery_completion,S1-STT04-001_Zero_L_L_die,Starter Deck 4,https://static-content.azuki.com/tcg/card_art/S1-STT04-001_Zero_L_L_die.jpg,official_gallery_api; image_view_illustrator,IKZ COST; SUBTYPE_3; GATE_PWR; ATK; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,image_credit_read
STT04-002,,Ragefire Gate,Fire,Gate,Gate,,,,,,,,,,,G ★,Rylor,,"TAP: Portal an untapped entity from the Alley into the Garden, then you may choose an entity in your Garden that took damage this turn and give that entity <+Attack> equal to the (Gate Power) of the portaled entity until the end of your turn.",,,,,Gate,Booster,https://static-content.azuki.com/tcg/card_art/S1-STT04-002A_Ragefire-Gate_G_G_die.jpg,,azuki_tcg_official_gallery:S1-STT04-002A_Ragefire-Gate_G_G_die,official_gallery_completion,S1-STT04-002A_Ragefire-Gate_G_G_die,Booster,https://static-content.azuki.com/tcg/card_art/S1-STT04-002A_Ragefire-Gate_G_G_die.jpg,official_gallery_api; image_view_illustrator,IKZ COST; SUBTYPE_2; SUBTYPE_3; GATE_PWR; ATK; HP; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_1; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; ALT_IMG,image_credit_read
